district,grade,category,year,num_total_days,num_days_absent,num_days_present,pct_attendance,num_contributing_10and_total_days_and_1and_pres_day,num_chronically_absent,pct_chronically_absent
29,12,All Students,2018,186780,32225,154555,82.74708557,1158,571,49.30915451
29,12,All Students,2019,173468,30227,143241,82.57488251,1074,576,53.63128662
29,12,All Students,2020,109631,16039,93592,85.37001038,1002,421,42.01596832
29,12,All Students,2021,160903,22931,137972,85.74855804,959,367,38.26903152
29,12,All Students,2022,145945,28611,117334,80.39604187,892,570,63.9013443
30,All Grades,All Students,2018,6780704,451337,6329367,93.34380341,40512,7713,19.0388031
30,All Grades,All Students,2019,6727982,447554,6280428,93.34786987,40067,7829,19.53977013
30,All Grades,All Students,2020,4287153,279531,4007622,93.47979736,38868,7217,18.56797409
30,All Grades,All Students,2021,6271957,513334,5758623,91.8154068,36952,8445,22.85397339
30,All Grades,All Students,2022,6089920,597349,5492571,90.191185,36613,12355,33.74484634
30,PK in K-12 Schools,All Students,2018,201118,18278,182840,90.9118042,1222,413,33.79705429
30,PK in K-12 Schools,All Students,2019,200723,19639,181084,90.21586609,1222,450,36.82487869
30,PK in K-12 Schools,All Students,2020,131280,12745,118535,90.29174042,1230,484,39.34959412
30,PK in K-12 Schools,All Students,2021,181611,16776,164835,90.76267242,1104,358,32.42753601
30,PK in K-12 Schools,All Students,2022,228397,32023,196374,85.97924042,1418,820,57.82792664
30,0K,All Students,2018,518608,36337,482271,92.99336243,3089,717,23.21139526
30,0K,All Students,2019,514355,36995,477360,92.80749512,3071,772,25.13839149
30,0K,All Students,2020,333635,24761,308874,92.57841492,3022,759,25.11581802
30,0K,All Students,2021,444065,35260,408805,92.0597229,2704,681,25.18491173
30,0K,All Students,2022,453463,47079,406384,89.61789703,2727,1130,41.43747711
30,1,All Students,2018,528679,31778,496901,93.98916626,3124,570,18.24583817
30,1,All Students,2019,509767,31224,478543,93.87484741,3017,576,19.09181213
30,1,All Students,2020,323059,19726,303333,93.89399719,2908,539,18.53507614
30,1,All Students,2021,466273,30155,436118,93.53276062,2772,558,20.12986946
30,1,All Students,2022,435172,40639,394533,90.66139221,2596,907,34.93836594
30,2,All Students,2018,542122,30133,511989,94.44165802,3176,487,15.33375359
30,2,All Students,2019,512168,27999,484169,94.53324127,2999,474,15.80526829
30,2,All Students,2020,319454,17530,301924,94.51251221,2869,454,15.82432938
30,2,All Students,2021,459864,25568,434296,94.44009399,2712,470,17.3303833
30,2,All Students,2022,449003,37292,411711,91.69448853,2670,821,30.74906349
30,3,All Students,2018,529821,26685,503136,94.96339417,3112,421,13.5282774
30,3,All Students,2019,523589,26681,496908,94.90421295,3070,429,13.9739418
30,3,All Students,2020,321573,16078,305495,95.00019836,2877,387,13.45151234
30,3,All Students,2021,454896,24717,430179,94.56645203,2693,441,16.37578964
30,3,All Students,2022,450245,34735,415510,92.28530884,2682,751,28.00149155
30,4,All Students,2018,526925,25753,501172,95.11258698,3080,418,13.571428300000001
30,4,All Students,2019,522073,24916,497157,95.22748566,3046,360,11.81877899
30,4,All Students,2020,328738,15732,313006,95.21442413,2934,374,12.74710274
30,4,All Students,2021,463488,25240,438248,94.55433655,2734,440,16.09363556
30,4,All Students,2022,445397,33380,412017,92.50556183,2629,695,26.43590736
30,5,All Students,2018,557583,25743,531840,95.38311005,3228,385,11.92688942
30,5,All Students,2019,527967,24833,503134,95.2964859,3072,422,13.73697853
30,5,All Students,2020,336394,15604,320790,95.36138916,3006,359,11.94278145
30,5,All Students,2021,493392,26931,466461,94.54166412,2886,492,17.04781723
30,5,All Students,2022,455692,34177,421515,92.49997711,2685,697,25.95903206
30,6,All Students,2018,594027,27516,566511,95.3678894,3448,423,12.26798153
30,6,All Students,2019,609282,27938,581344,95.41460419,3527,427,12.10660553
30,6,All Students,2020,376045,16176,359869,95.69838715,3343,361,10.79868412
30,6,All Students,2021,533586,34656,498930,93.50507355,3140,612,19.49044609
30,6,All Students,2022,529501,39894,489607,92.46573639,3121,814,26.08138466
30,7,All Students,2018,575887,26325,549562,95.42878723,3330,394,11.83183193
30,7,All Students,2019,560304,25598,534706,95.43141174,3251,417,12.82682228
30,7,All Students,2020,368441,16424,352017,95.54229736,3277,393,11.99267578
30,7,All Students,2021,532004,32794,499210,93.83576202,3104,575,18.52448463
30,7,All Students,2022,498157,36771,461386,92.61859131,2916,731,25.06858635
30,8,All Students,2018,554724,31158,523566,94.38315582,3191,489,15.3243494
30,8,All Students,2019,576860,33599,543261,94.17553711,3318,567,17.08860779
30,8,All Students,2020,359792,17137,342655,95.23696899,3184,396,12.43718624
30,8,All Students,2021,552044,40120,511924,92.73246002,3219,722,22.4293251
30,8,All Students,2022,530925,40064,490861,92.45392609,3096,812,26.22739029
30,9,All Students,2018,478393,54768,423625,88.55167389,3079,870,28.25592804
30,9,All Students,2019,468361,53061,415300,88.67092133,2970,822,27.67676735
30,9,All Students,2020,303712,33181,270531,89.07484436,2887,825,28.57637596
30,9,All Students,2021,476844,72349,404495,84.82752991,2804,966,34.45078278
30,9,All Students,2022,446521,61896,384625,86.13816833,2829,1097,38.77695465
30,10,All Students,2018,450892,45297,405595,89.95391083,2910,803,27.5945015
30,10,All Students,2019,439788,42064,397724,90.43539429,2806,752,26.79971504
30,10,All Students,2020,277016,25866,251150,90.6626358,2615,662,25.31548691
30,10,All Students,2021,431598,55688,375910,87.09725189,2541,764,30.06690216
30,10,All Students,2022,443904,57965,385939,86.94199371,2834,1100,38.8143959
30,11,All Students,2018,355243,29429,325814,91.71581268,2228,508,22.80071831
30,11,All Students,2019,377544,28413,349131,92.47425842,2321,487,20.98233604
30,11,All Students,2020,240171,17629,222542,92.65981293,2227,426,19.12887383
30,11,All Students,2021,378408,40210,338198,89.37390137,2188,548,25.04570389
30,11,All Students,2022,360835,45072,315763,87.50897217,2170,804,37.0506897
30,12,All Students,2018,366682,42137,324545,88.50856781,2295,815,35.51198196
30,12,All Students,2019,385201,44594,340607,88.42318726,2377,874,36.76903534
30,12,All Students,2020,267843,30942,236901,88.44770813,2495,804,32.22444916
30,12,All Students,2021,403741,52826,350915,86.91587067,2348,816,34.75298309
30,12,All Students,2022,362708,56362,306346,84.46077728,2240,1176,52.5
31,All Grades,All Students,2018,10391268,844260,9547008,91.87529755,61645,15148,24.57295799
31,All Grades,All Students,2019,10382671,795789,9586882,92.33541107,61139,14080,23.02948952
31,All Grades,All Students,2020,6796312,512238,6284074,92.46299744,61205,14058,22.96871185
31,All Grades,All Students,2021,10242613,1151521,9091092,88.75754547,59935,18221,30.40126801
31,All Grades,All Students,2022,10025228,1096799,8928429,89.05960846,59405,22416,37.73419571
31,PK in K-12 Schools,All Students,2018,291584,29104,262480,90.01865387,1751,679,38.77783966
31,PK in K-12 Schools,All Students,2019,305321,28904,276417,90.53324127,1822,661,36.27881622
31,PK in K-12 Schools,All Students,2020,246626,25752,220874,89.55828094,2256,954,42.28723526
31,PK in K-12 Schools,All Students,2021,348827,44812,304015,87.15351868,2152,873,40.5669136
31,PK in K-12 Schools,All Students,2022,370540,54915,315625,85.17974091,2261,1367,60.45997238
31,0K,All Students,2018,786630,63197,723433,91.96611023,4629,1319,28.49427605
31,0K,All Students,2019,760494,59602,700892,92.16272736,4438,1208,27.21946907
31,0K,All Students,2020,493169,40330,452839,91.82227325,4428,1295,29.24570847
31,0K,All Students,2021,703742,63644,640098,90.9563446,4180,1177,28.15789413
31,0K,All Students,2022,702969,79124,623845,88.74430846999999,4166,1737,41.69467163
31,1,All Students,2018,818715,59266,759449,92.76109314,4778,1131,23.6709919
31,1,All Students,2019,805948,54794,751154,93.20130157,4680,1032,22.05128288
31,1,All Students,2020,488312,33990,454322,93.03928375,4369,997,22.81986809
31,1,All Students,2021,737164,64964,672200,91.18730927,4331,1086,25.07504082
31,1,All Students,2022,719470,72840,646630,89.87587738,4233,1601,37.82187653
31,2,All Students,2018,829763,57283,772480,93.09646606,4821,1087,22.54718971
31,2,All Students,2019,812893,52184,760709,93.58045959,4701,938,19.95320129
31,2,All Students,2020,515991,32873,483118,93.62915039,4597,924,20.10006523
31,2,All Students,2021,723727,57433,666294,92.06427002,4238,1014,23.92638016
31,2,All Students,2022,731224,69621,661603,90.47884369,4305,1470,34.14634323
31,3,All Students,2018,819441,53078,766363,93.5226593,4758,966,20.30264854
31,3,All Students,2019,813260,50555,762705,93.78366089,4723,915,19.37327957
31,3,All Students,2020,520236,32368,487868,93.77820587,4617,866,18.75676918
31,3,All Students,2021,768971,57703,711268,92.49607849,4491,996,22.1776886
31,3,All Students,2022,718834,65505,653329,90.8873291,4208,1384,32.889732359999996
31,4,All Students,2018,830697,52366,778331,93.69613647,4819,959,19.90039444
31,4,All Students,2019,811834,48095,763739,94.07575989,4674,860,18.3996582
31,4,All Students,2020,528664,32434,496230,93.86491394,4694,874,18.61951447
31,4,All Students,2021,783477,58629,724848,92.51682281,4574,1026,22.43113327
31,4,All Students,2022,770455,68516,701939,91.10707092,4502,1409,31.29720116
31,5,All Students,2018,827819,51191,776628,93.81616211,4780,909,19.01673698
31,5,All Students,2019,823563,48301,775262,94.13511658,4714,857,18.17988968
31,5,All Students,2020,516961,30517,486444,94.09684753,4590,814,17.73420525
31,5,All Students,2021,786558,64848,721710,91.75547028,4588,1162,25.32694054
31,5,All Students,2022,783594,70141,713453,91.04880524,4559,1447,31.73941612
31,6,All Students,2018,776760,52551,724209,93.23458862,4486,974,21.71199226
31,6,All Students,2019,778904,48978,729926,93.71193695,4493,857,19.07411575
31,6,All Students,2020,503001,31322,471679,93.77297211,4458,875,19.62763596
31,6,All Students,2021,751053,80570,670483,89.27239227,4372,1407,32.18206787
31,6,All Students,2022,725373,73573,651800,89.85721588,4242,1509,35.57284164
31,7,All Students,2018,754204,54542,699662,92.7682724,4349,1020,23.45366669
31,7,All Students,2019,778340,52866,725474,93.20785522,4472,997,22.29427528
31,7,All Students,2020,506919,34511,472408,93.19200897,4496,946,21.04092598
31,7,All Students,2021,758182,94444,663738,87.54335785,4397,1607,36.54764557
31,7,All Students,2022,755583,78294,677289,89.63793182,4407,1597,36.23780441
31,8,All Students,2018,748287,61192,687095,91.8223877,4293,1186,27.62636757
31,8,All Students,2019,745127,59335,685792,92.03692627,4279,1108,25.89389992
31,8,All Students,2020,501940,37986,463954,92.43215942,4438,1034,23.29878235
31,8,All Students,2021,772995,101707,671288,86.84247589,4460,1736,38.92376709
31,8,All Students,2022,761632,87448,674184,88.51834106,4412,1904,43.15503311
31,9,All Students,2018,807919,95637,712282,88.16255188,5045,1296,25.68880081
31,9,All Students,2019,787712,78487,709225,90.03607941,4825,1087,22.5284977
31,9,All Students,2020,531261,46632,484629,91.22239685,4931,1116,22.63232613
31,9,All Students,2021,818614,120350,698264,85.29832458,4807,1563,32.51508331
31,9,All Students,2022,785586,95667,689919,87.82221222,4777,1691,35.39878464
31,10,All Students,2018,780705,80264,700441,89.71903229,4946,1313,26.54670525
31,10,All Students,2019,788606,77558,711048,90.16517639,4928,1263,25.62905884
31,10,All Students,2020,507857,45971,461886,90.94804382,4745,1175,24.76290894
31,10,All Students,2021,806263,120009,686254,85.11540221999999,4708,1534,32.58283615
31,10,All Students,2022,773028,89658,683370,88.40171051,4725,1682,35.59788513
31,11,All Students,2018,675933,60724,615209,91.01626587,4209,962,22.85578537
31,11,All Students,2019,738965,61336,677629,91.69974518,4529,949,20.95385361
31,11,All Students,2020,476709,38479,438230,91.92819977,4396,900,20.47315788
31,11,All Students,2021,765642,100470,665172,86.87767792,4463,1337,29.95742798
31,11,All Students,2022,752731,89172,663559,88.15353394,4557,1673,36.71274948
31,12,All Students,2018,642651,73760,568891,88.52254486,3980,1346,33.81909561
31,12,All Students,2019,631704,74794,556910,88.15995789,3861,1348,34.91323471
31,12,All Students,2020,458666,49073,409593,89.30092621,4192,1290,30.77290154
31,12,All Students,2021,717381,121932,595449,83.00317383,4173,1702,40.78600693
31,12,All Students,2022,674209,102325,571884,84.82295227,4051,1945,48.01283646
32,All Grades,All Students,2018,1879462,177751,1701711,90.54244995,11341,3607,31.80495453
32,All Grades,All Students,2019,1797002,164241,1632761,90.86027527,10982,3322,30.24949837
32,All Grades,All Students,2020,1164778,103935,1060843,91.07684326,10636,3090,29.0522747
32,All Grades,All Students,2021,1719466,205622,1513844,88.04151917,10410,3792,36.42651367
32,All Grades,All Students,2022,1708003,204944,1503059,88.0009613,10398,4447,42.76784134
32,PK in K-12 Schools,All Students,2018,55848,5921,49927,89.39801025,348,155,44.5402298
32,PK in K-12 Schools,All Students,2019,52058,5354,46704,89.71531677,337,151,44.80712128
32,PK in K-12 Schools,All Students,2020,44230,5087,39143,88.49875641,413,201,48.66828156
32,PK in K-12 Schools,All Students,2021,65194,8442,56752,87.05095673,427,202,47.30679321
32,PK in K-12 Schools,All Students,2022,74669,10793,63876,85.54553986,471,292,61.99575424
32,0K,All Students,2018,122130,11045,111085,90.95635986,740,253,34.18918991
32,0K,All Students,2019,114248,10117,104131,91.1446991,707,243,34.37057877
32,0K,All Students,2020,74678,6584,68094,91.18347931,693,237,34.19913483
32,0K,All Students,2021,94753,13777,80976,85.46009064,596,291,48.8255043
32,0K,All Students,2022,108839,14005,94834,87.13237,659,331,50.22761917
32,1,All Students,2018,133789,10821,122968,91.91188812,803,265,33.00124359
32,1,All Students,2019,120982,9741,111241,91.94838715,742,221,29.78436661
32,1,All Students,2020,77011,6339,70672,91.76870728,702,220,31.33903122
32,1,All Students,2021,115174,13985,101189,87.8575058,713,295,41.37447357
32,1,All Students,2022,108380,13859,94521,87.21258545,672,337,50.14881134
32,2,All Students,2018,151099,11563,139536,92.34740448,897,243,27.09030151
32,2,All Students,2019,125333,9455,115878,92.45610046,768,211,27.47395897
32,2,All Students,2020,79163,5496,73667,93.05736542,710,172,24.22535133
32,2,All Students,2021,116255,13311,102944,88.5501709,718,287,39.97214508
32,2,All Students,2022,122173,12762,109411,89.55415344,732,296,40.43715668
32,3,All Students,2018,151118,10454,140664,93.08222961,896,207,23.1026783
32,3,All Students,2019,145157,9884,135273,93.19081879,872,198,22.70642281
32,3,All Students,2020,79510,5089,74421,93.59954834,726,158,21.76308632
32,3,All Students,2021,119363,11969,107394,89.97260284,724,257,35.49723816
32,3,All Students,2022,119600,12150,107450,89.84114075,725,281,38.75862122
32,4,All Students,2018,160785,11087,149698,93.10445404,941,229,24.33581352
32,4,All Students,2019,147059,9414,137645,93.59848785,889,184,20.69741249
32,4,All Students,2020,91623,5851,85772,93.61405182,823,173,21.02065659
32,4,All Students,2021,119960,11258,108702,90.61520386,734,235,32.01634979
32,4,All Students,2022,124768,11540,113228,90.7508316,748,261,34.89304733
32,5,All Students,2018,165714,10884,154830,93.43206024,965,226,23.41968918
32,5,All Students,2019,161214,10425,150789,93.53343964,948,205,21.62447166
32,5,All Students,2020,99692,5975,93717,94.00653839,892,182,20.40358734
32,5,All Students,2021,138546,12077,126469,91.28304291,833,240,28.81152534
32,5,All Students,2022,128612,12328,116284,90.4145813,763,271,35.51769257
32,6,All Students,2018,178856,10750,168106,93.98957825,1047,207,19.77077293
32,6,All Students,2019,185091,11802,173289,93.62368011,1094,236,21.57221222
32,6,All Students,2020,113444,6488,106956,94.28087616,1015,165,16.25615692
32,6,All Students,2021,166798,12781,154017,92.33744049,986,225,22.81947327
32,6,All Students,2022,162310,14883,147427,90.830513,969,290,29.92776108
32,7,All Students,2018,191618,12466,179152,93.49434662,1115,245,21.97309494
32,7,All Students,2019,176830,11367,165463,93.5717926,1036,223,21.52509689
32,7,All Students,2020,119162,7440,111722,93.75640106,1069,221,20.67352676
32,7,All Students,2021,169262,12821,156441,92.425354,999,232,23.22322273
32,7,All Students,2022,164720,14708,150012,91.07090759,970,312,32.16494751
32,8,All Students,2018,187229,13776,173453,92.64216614,1080,254,23.51851845
32,8,All Students,2019,187806,14201,173605,92.43847656,1099,257,23.38489532
32,8,All Students,2020,116804,7736,109068,93.37693787,1036,211,20.36679459
32,8,All Students,2021,179279,12909,166370,92.79949188,1047,230,21.96752548
32,8,All Students,2022,175627,16352,159275,90.68936157,1024,338,33.0078125
32,9,All Students,2018,90299,13341,76958,85.22575378,596,243,40.77181244
32,9,All Students,2019,98906,11748,87158,88.12205505,685,246,35.91240692
